accNodesModel,accYears,techs,commodity,capType,value
AKL,2030,Battery,Elec,build,0.011514493211423478
AKL,2030,Battery,Elec,total,0.011514493211423478
AKL,2030,Battery,Elec,upperLimit,50.0
AKL,2030,Battery,Elec_battery,build,0.011226630881137891
AKL,2030,Battery,Elec_battery,total,0.011226630881137891
AKL,2030,Battery,Elec_battery,upperLimit,48.75
AKL,2030,PV,Elec,build,1.6274618237272966e-06
AKL,2030,PV,Elec,total,1.6274618237272966e-06
AKL,2030,PV,Elec,upperLimit,363.53887000000003
AKL,2030,Wind,Elec,build,0.03859712007363747
AKL,2030,Wind,Elec,total,0.03859712007363747
AKL,2030,Wind,Elec,upperLimit,54.85552
AKL,2040,Battery,Elec,build,0.05490052663340577
AKL,2040,Battery,Elec,decom,1.0638668823455055e-10
AKL,2040,Battery,Elec,total,0.06641502010478552
AKL,2040,Battery,Elec,upperLimit,100.0
AKL,2040,Battery,Elec_battery,build,0.05352801346757063
AKL,2040,Battery,Elec_battery,decom,1.0372702102868678e-10
AKL,2040,Battery,Elec_battery,total,0.06475464460216589
AKL,2040,Battery,Elec_battery,upperLimit,97.5
AKL,2040,PV,Elec,build,1.7818708321346498e-06
AKL,2040,PV,Elec,decom,2.3571571851675626e-11
AKL,2040,PV,Elec,total,3.4104081131857574e-06
AKL,2040,PV,Elec,upperLimit,727.0777400000001
AKL,2040,Wind,Elec,build,0.14005863762452647
AKL,2040,Wind,Elec,decom,5.20684829783564e-12
AKL,2040,Wind,Elec,total,0.17865575879198597
AKL,2040,Wind,Elec,upperLimit,109.71104
AKL,2050,Battery,Elec,build,0.05560091345614963
AKL,2050,Battery,Elec,decom,0.01151449336716836
AKL,2050,Battery,Elec,total,0.12201593377153322
AKL,2050,Battery,Elec,upperLimit,100.0
AKL,2050,Battery,Elec_battery,build,0.054210890619745884
AKL,2050,Battery,Elec_battery,decom,0.011226631032989152
AKL,2050,Battery,Elec_battery,total,0.11896553542724489
AKL,2050,Battery,Elec_battery,upperLimit,97.5
AKL,2050,PV,Elec,build,1.597272216461092e-06
AKL,2050,PV,Elec,decom,1.0542366529764163e-10
AKL,2050,PV,Elec,total,5.009772963772877e-06
AKL,2050,PV,Elec,upperLimit,1090.61661
AKL,2050,Wind,Elec,build,0.16757764138992365
AKL,2050,Wind,Elec,decom,2.1280266751685765e-11
AKL,2050,Wind,Elec,total,0.34623340235868716
AKL,2050,Wind,Elec,upperLimit,164.56655999999998
BOP,2030,Battery,Elec,build,0.03490042876164747
BOP,2030,Battery,Elec,total,0.03490042876164747
BOP,2030,Battery,Elec,upperLimit,50.0
BOP,2030,Battery,Elec_battery,build,0.034027918042606284
BOP,2030,Battery,Elec_battery,total,0.034027918042606284
BOP,2030,Battery,Elec_battery,upperLimit,48.75
BOP,2030,PV,Elec,build,0.10589261309161031
BOP,2030,PV,Elec,total,0.10589261309161031
BOP,2030,PV,Elec,upperLimit,476.47162000000003
BOP,2030,Wind,Elec,build,2.5056583922529353e-06
BOP,2030,Wind,Elec,total,2.5056583922529353e-06
BOP,2030,Wind,Elec,upperLimit,38.884640000000005
BOP,2040,Battery,Elec,build,0.0042901483139575515
BOP,2040,Battery,Elec,decom,1.0681574768105229e-10
BOP,2040,Battery,Elec,total,0.039190577335132246
BOP,2040,Battery,Elec,upperLimit,100.0
BOP,2040,Battery,Elec_battery,build,0.0041828946061086125
BOP,2040,Battery,Elec_battery,decom,1.0414535398902598e-10
BOP,2040,Battery,Elec_battery,total,0.03821081290175394
BOP,2040,Battery,Elec_battery,upperLimit,97.5
BOP,2040,PV,Elec,build,1.5215639240242185e-05
BOP,2040,PV,Elec,decom,2.3868657390643212e-11
BOP,2040,PV,Elec,total,0.10590782980601081
BOP,2040,PV,Elec,upperLimit,952.9432400000001
BOP,2040,Wind,Elec,build,0.020990626451092828
BOP,2040,Wind,Elec,decom,5.16011062118737e-12
BOP,2040,Wind,Elec,total,0.02099313320335387
BOP,2040,Wind,Elec,upperLimit,77.76928000000001
BOP,2050,Battery,Elec,build,0.05377746871659641
BOP,2050,Battery,Elec,decom,0.03490042891705746
BOP,2050,Battery,Elec,total,0.09296804626266163
BOP,2050,Battery,Elec,upperLimit,100.0
BOP,2050,Battery,Elec_battery,build,0.0524330319986815
BOP,2050,Battery,Elec_battery,decom,0.03402791819413102
BOP,2050,Battery,Elec_battery,total,0.09064384510609508
BOP,2050,Battery,Elec_battery,upperLimit,97.5
BOP,2050,PV,Elec,build,2.3788868654605266e-06
BOP,2050,PV,Elec,decom,1.093969003187517e-10
BOP,2050,PV,Elec,total,0.10591021078153716
BOP,2050,PV,Elec,upperLimit,1429.41486
BOP,2050,Wind,Elec,build,1.2370299112658146e-06
BOP,2050,Wind,Elec,decom,2.1599772374585476e-11
BOP,2050,Wind,Elec,total,0.02099437240972315
BOP,2050,Wind,Elec,upperLimit,116.65392
CAN,2030,Battery,Elec,build,0.0950429532231146
CAN,2030,Battery,Elec,total,0.0950429532231146
CAN,2030,Battery,Elec,upperLimit,50.0
CAN,2030,Battery,Elec_battery,build,0.09266687939253673
CAN,2030,Battery,Elec_battery,total,0.09266687939253673
CAN,2030,Battery,Elec_battery,upperLimit,48.75
CAN,2030,PV,Elec,build,0.22221181506481327
CAN,2030,PV,Elec,total,0.22221181506481327
CAN,2030,PV,Elec,upperLimit,2159.4293799999996
CAN,2030,Wind,Elec,build,1.0442492547517792e-07
CAN,2030,Wind,Elec,total,1.0442492547517792e-07
CAN,2030,Wind,Elec,upperLimit,125.42499
CAN,2040,Battery,Elec,build,0.5831372168855851
CAN,2040,Battery,Elec,decom,1.0640186507858901e-10
CAN,2040,Battery,Elec,total,0.6781801703686408
CAN,2040,Battery,Elec,upperLimit,100.0
CAN,2040,Battery,Elec_battery,build,0.5685587864634454
CAN,2040,Battery,Elec_battery,decom,1.0374181845162428e-10
CAN,2040,Battery,Elec_battery,total,0.6612256661094247
CAN,2040,Battery,Elec_battery,upperLimit,97.5
CAN,2040,PV,Elec,build,1.4059554314905476
CAN,2040,PV,Elec,decom,2.3641033247111462e-11
CAN,2040,PV,Elec,total,1.6281672476307487
CAN,2040,PV,Elec,upperLimit,4318.858759999999
CAN,2040,Wind,Elec,build,8.76733602157428e-08
CAN,2040,Wind,Elec,decom,5.625006961320135e-12
CAN,2040,Wind,Elec,total,1.9319168957962185e-07
CAN,2040,Wind,Elec,upperLimit,250.84998
CAN,2050,Battery,Elec,build,0.5654597830095198
CAN,2050,Battery,Elec,decom,0.09504295337889218
CAN,2050,Battery,Elec,total,1.243639953588726
CAN,2050,Battery,Elec,upperLimit,100.0
CAN,2050,Battery,Elec_battery,build,0.5513232884342818
CAN,2050,Battery,Elec_battery,decom,0.09266687954441988
CAN,2050,Battery,Elec_battery,total,1.2125489547490078
CAN,2050,Battery,Elec_battery,upperLimit,97.5
CAN,2050,PV,Elec,build,1.1180308778127723
CAN,2050,PV,Elec,decom,1.0512939123793335e-10
CAN,2050,PV,Elec,total,2.7461981275364495
CAN,2050,PV,Elec,upperLimit,6478.28814
CAN,2050,Wind,Elec,build,7.782538893928478e-08
CAN,2050,Wind,Elec,decom,2.3673017066660493e-11
CAN,2050,Wind,Elec,total,2.7319146329316487e-07
CAN,2050,Wind,Elec,upperLimit,376.27497000000005
CEN,2030,Battery,Elec,build,0.00022895863192492853
CEN,2030,Battery,Elec,total,0.00022895863192492853
